event_id,transaction_id,customer_id,transaction_date,description,amount,transaction_type,status,settlement_count,gross_amount,fee,refund_amount_settlement,net_settlement,settlement_date,settlement_status,reference,bank_transaction_count,credit,invoice_amount,refund_amount_invoice,payment_status,amount_explained,bank_amount_matches,reconciliation_status
E0232,TXN0232,C115,2026-08-13,Customer payment for Order 0232,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-14,SETTLED,RZP-TXN0232,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0233,TXN0233,C144,2026-08-10,Customer payment for Order 0233,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-11,SETTLED,RZP-TXN0233,0.0,0.0,1000,0.0,PAID,True,False,UNMATCHED
E0234,TXN0234,C142,2026-08-13,Customer payment for Order 0234,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-14,SETTLED,RZP-TXN0234,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0235,TXN0235,C149,2026-08-02,Customer payment for Order 0235,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-03,SETTLED,RZP-TXN023X,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0236,TXN0236,C149,2026-08-08,Customer payment for Order 0236,75000,SALE,RECORDED,1,75000.0,0.0,0.0,45000.0,2026-08-09,SETTLED,RZP-TXN0236,1.0,45000.0,75000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0237,TXN0237,C140,2026-08-07,Customer payment for Order 0237,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-08,SETTLED,RZP-TXN0237,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0238,TXN0238,C146,2026-08-05,Customer payment for Order 0238,1500,SALE,RECORDED,2,1500.0,0.0,0.0,1500.0,2026-08-06,SETTLED,RZP-TXN0238-1,2.0,1500.0,1500,0.0,PAID,True,True,HUMAN_REVIEW
E0239,TXN0239,C119,2026-08-15,Customer payment for Order 0239,1000,SALE,RECORDED,1,1000.0,0.0,100.0,900.0,2026-08-16,SETTLED,RZP-TXN0239,1.0,900.0,1000,100.0,PAID,True,True,MATCHED
E0240,TXN0240,C108,2026-08-03,Customer payment for Order 0240,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-04,SETTLED,RZP-TXN0240,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0241,TXN0241,C111,2026-08-07,Customer payment for Order 0241,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-08,SETTLED,RZP-TXN024X,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0242,TXN0242,C133,2026-08-17,Customer payment for Order 0242,7500,SALE,RECORDED,1,7500.0,0.0,0.0,4500.0,2026-08-18,SETTLED,RZP-TXN0242,1.0,4500.0,7500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0243,TXN0243,C130,2026-08-10,Customer payment for Order 0243,10000,SALE,RECORDED,1,10000.0,0.0,0.0,6000.0,2026-08-11,SETTLED,RZP-TXN0243,1.0,6000.0,10000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0244,TXN0244,C104,2026-08-05,Customer payment for Order 0244,5000,SALE,RECORDED,2,5000.0,0.0,0.0,5000.0,2026-08-06,SETTLED,RZP-TXN0244-1,2.0,5000.0,5000,0.0,PAID,True,True,HUMAN_REVIEW
E0245,TXN0245,C125,2026-08-18,Customer payment for Order 0245,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-19,SETTLED,RZP-TXN0245,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0246,TXN0246,C100,2026-08-09,Customer payment for Order 0246,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-10,SETTLED,RZP-TXN0246,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0247,TXN0247,C143,2026-08-09,Customer payment for Order 0247,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-10,SETTLED,RZP-TXN0247,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0248,TXN0248,C123,2026-08-04,Customer payment for Order 0248,5000,SALE,RECORDED,1,5000.0,100.0,0.0,4900.0,2026-08-05,SETTLED,RZP-TXN0248,1.0,4900.0,5000,0.0,PAID,True,True,MATCHED
E0249,TXN0249,C135,2026-08-11,Customer payment for Order 0249,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-12,SETTLED,RZP-TXN0249,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0250,TXN0250,C140,2026-08-15,Customer payment for Order 0250,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-18,SETTLED,RZP-TXN0250,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0251,TXN0251,C108,2026-08-02,Customer payment for Order 0251,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-03,SETTLED,RZP-TXN0251,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0252,TXN0252,C107,2026-08-04,Customer payment for Order 0252,5000,SALE,RECORDED,2,5000.0,0.0,0.0,5000.0,2026-08-05,SETTLED,RZP-TXN0252-1,2.0,5000.0,5000,0.0,PAID,True,True,HUMAN_REVIEW
E0253,TXN0253,C129,2026-08-12,Customer payment for Order 0253,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-13,SETTLED,RZP-TXN0253,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0254,TXN0254,C146,2026-08-05,Customer payment for Order 0254,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-08,SETTLED,RZP-TXN0254,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0255,TXN0255,C139,2026-08-14,Customer payment for Order 0255,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-15,SETTLED,RZP-TXN0255,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0256,TXN0256,C113,2026-08-15,Customer payment for Order 0256,25000,SALE,RECORDED,1,25000.0,0.0,0.0,24000.0,2026-08-16,SETTLED,RZP-TXN0256,1.0,24000.0,25000,0.0,PAID,False,True,UNMATCHED
E0257,TXN0257,C143,2026-08-12,Customer payment for Order 0257,50000,SALE,RECORDED,2,50000.0,0.0,0.0,50000.0,2026-08-13,SETTLED,RZP-TXN0257-1,2.0,50000.0,50000,0.0,PAID,True,True,HUMAN_REVIEW
E0258,TXN0258,C103,2026-08-13,Customer payment for Order 0258,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-14,SETTLED,RZP-TXN0258,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0259,TXN0259,C129,2026-08-03,Customer payment for Order 0259,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-06,SETTLED,RZP-TXN0259,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0260,TXN0260,C101,2026-08-02,Customer payment for Order 0260,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-03,SETTLED,RZP-TXN0260,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0261,TXN0261,C136,2026-08-07,Customer payment for Order 0261,1500,SALE,RECORDED,1,1500.0,0.0,0.0,900.0,2026-08-08,SETTLED,RZP-TXN0261,1.0,900.0,1500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0262,TXN0262,C113,2026-08-19,Customer payment for Order 0262,5000,SALE,RECORDED,1,5000.0,0.0,0.0,3000.0,2026-08-20,SETTLED,RZP-TXN0262,1.0,3000.0,5000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0263,TXN0263,C121,2026-08-05,Customer payment for Order 0263,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-06,SETTLED,RZP-TXN0263,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0264,TXN0264,C108,2026-08-18,Customer payment for Order 0264,7500,SALE,RECORDED,1,7500.0,0.0,0.0,4500.0,2026-08-19,SETTLED,RZP-TXN0264,1.0,4500.0,7500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0265,TXN0265,C142,2026-08-01,Customer payment for Order 0265,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-02,SETTLED,RZP-TXN0265,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0266,TXN0266,C137,2026-08-11,Customer payment for Order 0266,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-12,SETTLED,RZP-TXN0266,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0267,TXN0267,C108,2026-08-14,Customer payment for Order 0267,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-15,SETTLED,RZP-TXN0267,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0268,TXN0268,C130,2026-08-15,Customer payment for Order 0268,10000,SALE,RECORDED,1,10000.0,200.0,0.0,9800.0,2026-08-16,SETTLED,RZP-TXN0268,1.0,9800.0,10000,0.0,PAID,True,True,MATCHED
E0269,TXN0269,C128,2026-08-17,Customer payment for Order 0269,5000,SALE,RECORDED,1,5000.0,0.0,0.0,4500.0,2026-08-18,SETTLED,RZP-TXN0269,1.0,4500.0,5000,0.0,PAID,False,True,UNMATCHED
E0270,TXN0270,C142,2026-08-17,Customer payment for Order 0270,7500,SALE,RECORDED,1,7500.0,150.0,0.0,7350.0,2026-08-18,SETTLED,RZP-TXN0270,1.0,7350.0,7500,0.0,PAID,True,True,MATCHED
E0271,TXN0271,C103,2026-08-16,Customer payment for Order 0271,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-17,SETTLED,RZP-TXN0271,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0272,TXN0272,C131,2026-08-15,Customer payment for Order 0272,1500,SALE,RECORDED,2,1500.0,0.0,0.0,1500.0,2026-08-16,SETTLED,RZP-TXN0272-1,2.0,1500.0,1500,0.0,PAID,True,True,HUMAN_REVIEW
E0273,TXN0273,C109,2026-08-03,Customer payment for Order 0273,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-04,SETTLED,RZP-TXN0273,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0274,TXN0274,C137,2026-08-18,Customer payment for Order 0274,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-19,SETTLED,RZP-TXN0274,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0275,TXN0275,C133,2026-08-10,Customer payment for Order 0275,25000,SALE,RECORDED,1,25000.0,500.0,0.0,24500.0,2026-08-11,SETTLED,RZP-TXN0275,1.0,24500.0,25000,0.0,PAID,True,True,MATCHED
E0276,TXN0276,C106,2026-08-04,Customer payment for Order 0276,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-05,SETTLED,RZP-TXN027X,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0277,TXN0277,C127,2026-08-15,Customer payment for Order 0277,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-16,SETTLED,RZP-TXN0277,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0278,TXN0278,C125,2026-08-14,Customer payment for Order 0278,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-15,SETTLED,RZP-TXN0278,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0279,TXN0279,C142,2026-08-09,Customer payment for Order 0279,10000,SALE,RECORDED,1,10000.0,0.0,0.0,8000.0,2026-08-10,SETTLED,RZP-TXN0279,1.0,8000.0,10000,0.0,PAID,False,True,UNMATCHED
E0280,TXN0280,C104,2026-08-03,Customer payment for Order 0280,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-04,SETTLED,RZP-TXN0280,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0281,TXN0281,C147,2026-08-12,Customer payment for Order 0281,2500,SALE,RECORDED,1,2500.0,0.0,250.0,2250.0,2026-08-13,SETTLED,RZP-TXN0281,1.0,2250.0,2500,250.0,PAID,True,True,MATCHED
E0282,TXN0282,C135,2026-08-18,Customer payment for Order 0282,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-21,SETTLED,RZP-TXN0282,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0283,TXN0283,C122,2026-08-14,Customer payment for Order 0283,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-15,SETTLED,RZP-TXN0283,0.0,0.0,1000,0.0,PAID,True,False,UNMATCHED
E0284,TXN0284,C138,2026-08-10,Customer payment for Order 0284,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-11,SETTLED,RZP-TXN0284,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0285,TXN0285,C113,2026-08-05,Customer payment for Order 0285,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-06,SETTLED,RZP-TXN0285,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0286,TXN0286,C122,2026-08-18,Customer payment for Order 0286,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-19,SETTLED,RZP-TXN0286,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0287,TXN0287,C136,2026-08-08,Customer payment for Order 0287,15000,SALE,RECORDED,1,15000.0,0.0,0.0,9000.0,2026-08-09,SETTLED,RZP-TXN0287,1.0,9000.0,15000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0288,TXN0288,C139,2026-08-21,Customer payment for Order 0288,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-22,SETTLED,RZP-TXN0288,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0289,TXN0289,C144,2026-08-09,Customer payment for Order 0289,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-10,SETTLED,RZP-TXN0289,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0290,TXN0290,C148,2026-08-10,Customer payment for Order 0290,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-11,SETTLED,RZP-TXN0290,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0291,TXN0291,C109,2026-08-19,Customer payment for Order 0291,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-20,SETTLED,RZP-TXN0291,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0292,TXN0292,C140,2026-08-01,Customer payment for Order 0292,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-02,SETTLED,RZP-TXN029X,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0293,TXN0293,C124,2026-08-14,Customer payment for Order 0293,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-15,SETTLED,RZP-TXN0293,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0294,TXN0294,C119,2026-08-11,Customer payment for Order 0294,75000,SALE,RECORDED,1,75000.0,0.0,7500.0,67500.0,2026-08-12,SETTLED,RZP-TXN0294,1.0,67500.0,75000,7500.0,PAID,True,True,MATCHED
E0295,TXN0295,C109,2026-08-06,Customer payment for Order 0295,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-07,SETTLED,RZP-TXN0295,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0296,TXN0296,C117,2026-08-15,Customer payment for Order 0296,15000,SALE,RECORDED,1,15000.0,300.0,0.0,14700.0,2026-08-16,SETTLED,RZP-TXN0296,1.0,14700.0,15000,0.0,PAID,True,True,MATCHED
E0297,TXN0297,C126,2026-08-09,Customer payment for Order 0297,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-10,SETTLED,RZP-TXN029X,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0298,TXN0298,C122,2026-08-14,Customer payment for Order 0298,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-15,SETTLED,RZP-TXN0298,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0299,TXN0299,C137,2026-08-16,Customer payment for Order 0299,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-19,SETTLED,RZP-TXN0299,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0300,TXN0300,C114,2026-08-13,Customer payment for Order 0300,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-14,SETTLED,RZP-TXN0300,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0301,TXN0301,C119,2026-08-07,Customer payment for Order 0301,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-08,SETTLED,RZP-TXN030X,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0302,TXN0302,C120,2026-08-04,Customer payment for Order 0302,1000,SALE,RECORDED,1,1000.0,20.0,0.0,980.0,2026-08-05,SETTLED,RZP-TXN0302,1.0,980.0,1000,0.0,PAID,True,True,MATCHED
E0303,TXN0303,C111,2026-08-05,Customer payment for Order 0303,15000,SALE,RECORDED,1,15000.0,300.0,0.0,14700.0,2026-08-06,SETTLED,RZP-TXN0303,1.0,14700.0,15000,0.0,PAID,True,True,MATCHED
E0304,TXN0304,C132,2026-08-18,Customer payment for Order 0304,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-19,SETTLED,RZP-TXN0304,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0305,TXN0305,C102,2026-08-14,Customer payment for Order 0305,1000,SALE,RECORDED,1,1000.0,20.0,0.0,980.0,2026-08-15,SETTLED,RZP-TXN0305,1.0,980.0,1000,0.0,PAID,True,True,MATCHED
E0306,TXN0306,C120,2026-08-19,Customer payment for Order 0306,15000,SALE,RECORDED,1,15000.0,0.0,1500.0,13500.0,2026-08-20,SETTLED,RZP-TXN0306,1.0,13500.0,15000,1500.0,PAID,True,True,MATCHED
E0307,TXN0307,C140,2026-08-14,Customer payment for Order 0307,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-15,SETTLED,RZP-TXN0307,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0308,TXN0308,C120,2026-08-06,Customer payment for Order 0308,75000,SALE,RECORDED,1,75000.0,1500.0,0.0,73500.0,2026-08-07,SETTLED,RZP-TXN0308,1.0,73500.0,75000,0.0,PAID,True,True,MATCHED
E0309,TXN0309,C123,2026-08-03,Customer payment for Order 0309,15000,SALE,RECORDED,1,15000.0,0.0,0.0,9000.0,2026-08-04,SETTLED,RZP-TXN0309,1.0,9000.0,15000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0310,TXN0310,C127,2026-08-19,Customer payment for Order 0310,15000,SALE,RECORDED,1,15000.0,300.0,0.0,14700.0,2026-08-20,SETTLED,RZP-TXN0310,1.0,14700.0,15000,0.0,PAID,True,True,MATCHED
E0311,TXN0311,C119,2026-08-11,Customer payment for Order 0311,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-12,SETTLED,RZP-TXN0311,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0312,TXN0312,C104,2026-08-17,Customer payment for Order 0312,1500,SALE,RECORDED,1,1500.0,30.0,0.0,1470.0,2026-08-18,SETTLED,RZP-TXN0312,1.0,1470.0,1500,0.0,PAID,True,True,MATCHED
E0313,TXN0313,C149,2026-08-12,Customer payment for Order 0313,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-13,SETTLED,RZP-TXN031X,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0314,TXN0314,C109,2026-08-08,Customer payment for Order 0314,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-09,SETTLED,RZP-TXN0314,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0315,TXN0315,C111,2026-08-20,Customer payment for Order 0315,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-21,SETTLED,RZP-TXN031X,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0316,TXN0316,C104,2026-08-06,Customer payment for Order 0316,25000,SALE,RECORDED,1,25000.0,500.0,0.0,24500.0,2026-08-07,SETTLED,RZP-TXN0316,1.0,24500.0,25000,0.0,PAID,True,True,MATCHED
E0317,TXN0317,C148,2026-08-19,Customer payment for Order 0317,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-22,SETTLED,RZP-TXN0317,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0318,TXN0318,C141,2026-08-21,Customer payment for Order 0318,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-22,SETTLED,RZP-TXN0318,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0319,TXN0319,C120,2026-08-05,Customer payment for Order 0319,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-06,SETTLED,RZP-TXN0319,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0320,TXN0320,C140,2026-08-10,Customer payment for Order 0320,7500,SALE,RECORDED,1,7500.0,0.0,750.0,6750.0,2026-08-11,SETTLED,RZP-TXN0320,1.0,6750.0,7500,750.0,PAID,True,True,MATCHED
E0321,TXN0321,C132,2026-08-03,Customer payment for Order 0321,7500,SALE,RECORDED,1,7500.0,150.0,0.0,7350.0,2026-08-04,SETTLED,RZP-TXN0321,1.0,7350.0,7500,0.0,PAID,True,True,MATCHED
E0322,TXN0322,C103,2026-08-12,Customer payment for Order 0322,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-13,SETTLED,RZP-TXN0322,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0323,TXN0323,C139,2026-08-20,Customer payment for Order 0323,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-21,SETTLED,RZP-TXN0323,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0324,TXN0324,C135,2026-08-02,Customer payment for Order 0324,25000,SALE,RECORDED,2,25000.0,0.0,0.0,25000.0,2026-08-03,SETTLED,RZP-TXN0324-1,2.0,25000.0,25000,0.0,PAID,True,True,HUMAN_REVIEW
E0325,TXN0325,C112,2026-08-11,Customer payment for Order 0325,75000,SALE,RECORDED,1,75000.0,1500.0,0.0,73500.0,2026-08-12,SETTLED,RZP-TXN0325,1.0,73500.0,75000,0.0,PAID,True,True,MATCHED
E0326,TXN0326,C103,2026-08-15,Customer payment for Order 0326,1500,SALE,RECORDED,1,1500.0,0.0,0.0,900.0,2026-08-16,SETTLED,RZP-TXN0326,1.0,900.0,1500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0327,TXN0327,C145,2026-08-03,Customer payment for Order 0327,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-06,SETTLED,RZP-TXN0327,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0328,TXN0328,C115,2026-08-15,Customer payment for Order 0328,25000,SALE,RECORDED,1,25000.0,500.0,0.0,24500.0,2026-08-16,SETTLED,RZP-TXN0328,1.0,24500.0,25000,0.0,PAID,True,True,MATCHED
E0329,TXN0329,C110,2026-08-12,Customer payment for Order 0329,10000,SALE,RECORDED,1,10000.0,0.0,0.0,9000.0,2026-08-13,SETTLED,RZP-TXN0329,1.0,9000.0,10000,0.0,PAID,False,True,UNMATCHED
E0330,TXN0330,C149,2026-08-11,Customer payment for Order 0330,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-12,SETTLED,RZP-TXN0330,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0331,TXN0331,C141,2026-08-11,Customer payment for Order 0331,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-12,SETTLED,RZP-TXN0331,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0332,TXN0332,C143,2026-08-13,Customer payment for Order 0332,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-14,SETTLED,RZP-TXN0332,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0333,TXN0333,C138,2026-08-05,Customer payment for Order 0333,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-06,SETTLED,RZP-TXN0333,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0334,TXN0334,C109,2026-08-12,Customer payment for Order 0334,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-13,SETTLED,RZP-TXN0334,0.0,0.0,7500,0.0,PAID,True,False,UNMATCHED
E0335,TXN0335,C144,2026-08-13,Customer payment for Order 0335,2500,SALE,RECORDED,1,2500.0,0.0,250.0,2250.0,2026-08-14,SETTLED,RZP-TXN0335,1.0,2250.0,2500,250.0,PAID,True,True,MATCHED
E0336,TXN0336,C119,2026-08-18,Customer payment for Order 0336,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-21,SETTLED,RZP-TXN0336,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0337,TXN0337,C108,2026-08-17,Customer payment for Order 0337,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-20,SETTLED,RZP-TXN0337,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0338,TXN0338,C132,2026-08-12,Customer payment for Order 0338,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-13,SETTLED,RZP-TXN0338,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0339,TXN0339,C113,2026-08-11,Customer payment for Order 0339,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-12,SETTLED,RZP-TXN0339,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0340,TXN0340,C109,2026-08-03,Customer payment for Order 0340,7500,SALE,RECORDED,1,7500.0,0.0,0.0,4500.0,2026-08-04,SETTLED,RZP-TXN0340,1.0,4500.0,7500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0341,TXN0341,C132,2026-08-18,Customer payment for Order 0341,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-19,SETTLED,RZP-TXN0341,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0342,TXN0342,C149,2026-08-20,Customer payment for Order 0342,2500,SALE,RECORDED,1,2500.0,0.0,250.0,2250.0,2026-08-21,SETTLED,RZP-TXN0342,1.0,2250.0,2500,250.0,PAID,True,True,MATCHED
E0343,TXN0343,C110,2026-08-06,Customer payment for Order 0343,75000,SALE,RECORDED,1,75000.0,0.0,0.0,45000.0,2026-08-07,SETTLED,RZP-TXN0343,1.0,45000.0,75000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0344,TXN0344,C146,2026-08-15,Customer payment for Order 0344,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-16,SETTLED,RZP-TXN0344,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0345,TXN0345,C146,2026-08-08,Customer payment for Order 0345,25000,SALE,RECORDED,1,25000.0,0.0,2500.0,22500.0,2026-08-09,SETTLED,RZP-TXN0345,1.0,22500.0,25000,2500.0,PAID,True,True,MATCHED
E0346,TXN0346,C147,2026-08-15,Customer payment for Order 0346,5000,SALE,RECORDED,1,5000.0,100.0,0.0,4900.0,2026-08-16,SETTLED,RZP-TXN0346,1.0,4900.0,5000,0.0,PAID,True,True,MATCHED
E0347,TXN0347,C130,2026-08-07,Customer payment for Order 0347,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-10,SETTLED,RZP-TXN0347,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
